gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr06:100146209-100150301	0	5	0.452948636651871	OG0000236	7
Ha412HOChr06:100699227-100713577	0	15	0.286271401395054	OG0008421	2
Ha412HOChr06:100703710-100708691	28.296545	6	0.201236525047559	OG0027347	2
Ha412HOChr06:100709345-100711068	28.296545	3	0.201204819277108	OG0027348	2
Ha412HOChr06:100791121-100792435	4.416944	2	0.812301838934686	OG0002186	3
Ha412HOChr06:100828522-100829663	18.946293	2	0.296068484464172	OG0002186	3
Ha412HOChr06:100925740-100927781	3.185839	3	0.581135066582118	OG0011975	1
Ha412HOChr06:101149467-101155049	7.706542	7	0.14860494610019	OG0009451	1
Ha412HOChr06:101154997-101159838	23.006994	5	0.0591312618896639	OG0001658	3
Ha412HOChr06:101291003-101294666	6.088842	4	0.775903614457831	OG0008354	2
Ha412HOChr06:1014504-1016134	3.621411	3	0.422320862396956	OG0003672	4
Ha412HOChr06:101505666-101508715	4.509563	4	0.373715916296766	OG0001071	6
Ha412HOChr06:101601300-101607578	4.408198	7	0.638776157260621	OG0011976	1
Ha412HOChr06:101686338-101696870	4.28464	11	0.144927076727964	OG0010563	1
Ha412HOChr06:101903633-101910147	0	8	0.262618896639188	OG0011840	1
Ha412HOChr06:102256239-102264318	2.751921	9	0.440583386176284	OG0005371	1
Ha412HOChr06:102489413-102497347	2.212875	9	0.454755865567533	OG0002625	2
Ha412HOChr06:102780176-102787231	3.591302	8	0.290298034242232	OG0011598	1
Ha412HOChr06:102826597-102827712	17.991644	2	0.20567533291059	OG0001575	2
Ha412HOChr06:102837576-102849593	3.98971	13	0.306404565630945	OG0002395	3
Ha412HOChr06:102851193-102853659	42.353012	3	0.061857958148383	OG0006015	3
Ha412HOChr06:102964864-102969665	3.243475	6	0.766043119847812	OG0002843	4
Ha412HOChr06:102992508-102995578	104.393791	4	0.0131896005072923	OG0027349	2
Ha412HOChr06:10309564-10317302	2.28537	9	0.463982244768548	OG0002155	2
Ha412HOChr06:10318277-10324220	3.103229	7	0.781800887761573	OG0011335	1
Ha412HOChr06:103302189-103304139	8.634621	3	0.605041217501585	OG0006186	2
Ha412HOChr06:103311011-103313616	10.130498	3	0.460716550412175	OG0003565	3
Ha412HOChr06:10332818-10335413	3.262384	4	0.672130627774255	OG0001341	3
Ha412HOChr06:10336621-10339277	2.239724	4	0.856816740646798	OG0001341	3
Ha412HOChr06:103425290-103430615	5.088201	6	0.335890932149651	OG0001762	2
Ha412HOChr06:10352798-10356044	3.464075	5	0.849239061509195	OG0003437	2
Ha412HOChr06:103545855-103549483	8.555563	5	0.381769181991122	OG0021816	2
Ha412HOChr06:103595777-103598660	11.203625	4	0.0873493975903614	OG0007018	2
Ha412HOChr06:103670917-103674233	10.965962	5	0.175015852885225	OG0005198	3
Ha412HOChr06:103719640-103725760	3.795663	7	0.128408370323399	OG0010037	2
Ha412HOChr06:103896344-103897043	5.623186	2	0.718928344958783	OG0006077	2
Ha412HOChr06:10400006-10404081	4.265363	5	0.189378566899176	OG0020177	4
Ha412HOChr06:10403648-10405468	4.478168	3	0.0680088776157261	OG0020177	4
Ha412HOChr06:104072514-104077665	2.934298	6	0.403233988585923	OG0003920	2
Ha412HOChr06:104128132-104130324	16.218975	3	0.0207672796448954	OG0009003	6
Ha412HOChr06:104222857-104226435	6.214114	5	0.103455928979074	OG0006076	2
Ha412HOChr06:104479963-104480598	4.295176	2	0.760431198478123	OG0010184	2
Ha412HOChr06:104541458-104545635	6.098706	5	0.137539632213063	OG0002194	4
Ha412HOChr06:104545785-104550225	2.744764	6	0.354914394419784	OG0003155	3
Ha412HOChr06:10483283-10491656	0	9	0.614584654407102	OG0011730	1
Ha412HOChr06:104863314-104866922	6.468003	4	0.424032974001268	OG0022618	3
Ha412HOChr06:104867807-104875759	2.908746	9	0.0637603043753963	OG0005953	1
Ha412HOChr06:104997243-104999928	6.200847	3	0.408845909955612	OG0015380	1
Ha412HOChr06:105011963-105013228	5.323882	3	0.0484464172479391	OG0016197	2
Ha412HOChr06:105013444-105014523	5.323882	2	0.557958148383006	OG0005168	3
Ha412HOChr06:10503042-10507478	6.986471	5	0.36708941027267	OG0010068	1
Ha412HOChr06:10507358-10509900	11.490442	3	0.441280913126189	OG0013138	1
Ha412HOChr06:105073988-105077857	0	5	0.940171211160431	OG0003441	2
Ha412HOChr06:10511446-10515473	26.247004	5	0.0654724159797083	OG0010843	2
Ha412HOChr06:105144136-105146425	3.307148	3	0.747907419150285	OG0001562	5
Ha412HOChr06:10516953-10522281	2.804521	7	0.778027901077996	OG0011732	1
Ha412HOChr06:105382559-105386406	7.400588	5	0.376188966391883	OG0006567	2
Ha412HOChr06:105454462-105456549	4.444038	3	0.3643310082435	OG0001570	10
Ha412HOChr06:10552939-10559230	6.062949	8	0.418769816106531	OG0027206	2
Ha412HOChr06:105561423-105564064	14.755257	4	0.205168040583386	OG0010144	2
Ha412HOChr06:105588727-105593772	2.348645	6	0.133386176284084	OG0002436	5
Ha412HOChr06:10562276-10569621	3.417529	8	0.866708941027267	OG0004056	4
Ha412HOChr06:105756434-105761706	6.480468	6	0.229201014584654	OG0001284	5
Ha412HOChr06:10577547-10586506	3.597903	10	0.466169942929613	OG0007031	3
Ha412HOChr06:105829041-105832889	3.20793	4	0.906911857958148	OG0005715	2
Ha412HOChr06:106196790-106201170	4.834854	6	0.507926442612555	OG0003138	6
Ha412HOChr06:10625209-10626480	4.688438	2	0.71429930247305	OG0003921	5
Ha412HOChr06:106556895-106561541	2.965955	6	0.423842739378567	OG0005853	2
Ha412HOChr06:106596164-106596745	30.292454	1	0.177647431832594	OG0012877	1
Ha412HOChr06:106745517-106750220	7.662171	6	0.185637285986049	OG0006439	4
Ha412HOChr06:106750498-106752379	7.662171	3	0.553107165504122	OG0001036	6
Ha412HOChr06:106968644-106972021	6.827792	5	0.6214013950539	OG0010584	2
Ha412HOChr06:107440642-107442179	14.203077	3	0.152092580849715	OG0000914	3
Ha412HOChr06:107460856-107470595	7.328947	11	0.0433100824350032	OG0001207	6
Ha412HOChr06:107547272-107550066	5.071018	4	0.236588459099556	OG0004415	2
Ha412HOChr06:107550582-107555359	6.60041	6	0.316518706404566	OG0005273	2
Ha412HOChr06:107652200-107653880	3.735636	2	0.845497780596069	OG0000385	2
Ha412HOChr06:107665161-107669283	1.92481	5	0.655992390615092	OG0011169	1
Ha412HOChr06:107672922-107675712	3.687155	4	0.814838300570704	OG0006259	2
Ha412HOChr06:107843869-107847680	6.685478	5	0.0909321496512365	OG0002389	4
Ha412HOChr06:107860028-107861969	6.118181	2	0.688681039949271	OG0001332	7
Ha412HOChr06:10840817-10842112	5.215351	3	0.804058338617628	OG0003921	5
Ha412HOChr06:108439577-108441696	4.260589	3	0.433449587824984	OG0008830	2
Ha412HOChr06:108469735-108472832	13.338335	4	0.113538363982245	OG0003528	2
Ha412HOChr06:108487948-108491991	5.605483	6	0.461921369689283	OG0013302	1
Ha412HOChr06:108753926-108775453	4.017487	23	0.316106531388713	OG0013798	1
Ha412HOChr06:109098911-109100447	24.882336	3	0.0998097653772987	OG0009809	2
Ha412HOChr06:109322323-109326827	5.038805	5	0.269879518072289	OG0006575	1
Ha412HOChr06:109358529-109364456	5.069335	7	0.518769816106531	OG0006850	5
Ha412HOChr06:109363779-109367901	13.96914	5	0.109067850348763	OG0011158	1
Ha412HOChr06:109624208-109632437	3.459365	9	0.316582117945466	OG0009919	2
Ha412HOChr06:109636602-109637503	12.877279	2	0.474128091312619	OG0021597	1
Ha412HOChr06:109639641-109643400	3.44822	5	0.357894736842105	OG0006850	5
Ha412HOChr06:109726828-109728260	2.398335	3	0.373176918199112	OG0000834	3
Ha412HOChr06:109899831-109904956	3.479983	6	0.0819911223842739	OG0002209	3
Ha412HOChr06:110054404-110057987	3.480949	4	0.8356689917565	OG0004088	2
Ha412HOChr06:110159188-110170246	4.985	12	0.377805960684845	OG0000498	9
Ha412HOChr06:11028945-11033876	5.759349	6	0.38712745719721	OG0001245	6
Ha412HOChr06:11039266-11045339	5.153193	7	0.254153455928979	OG0001107	7
Ha412HOChr06:110432331-110435141	8.950064	4	0.57863031071655	OG0012476	1
Ha412HOChr06:11072611-11075143	4.879941	4	0.647907419150285	OG0001492	10
Ha412HOChr06:11075853-11082315	4.70179	8	0.431896005072923	OG0001172	7
Ha412HOChr06:11141096-11145206	3.100875	5	0.828440076093849	OG0002187	3
Ha412HOChr06:11145851-11151177	3.05605	7	0.399492707672796	OG0011950	2
Ha412HOChr06:11155866-11157833	3.99448	3	0.359797083069119	OG0022060	1
Ha412HOChr06:11173446-11174000	4.35112	2	0.649873176918199	OG0000509	2
Ha412HOChr06:11199626-11202749	9.669559	4	0.359131261889664	OG0002278	2
Ha412HOChr06:112041077-112046055	2.463007	6	0.54578313253012	OG0013121	1
Ha412HOChr06:112054937-112058755	5.045446	5	0.578471781864299	OG0008681	1
Ha412HOChr06:11208528-11209778	19.559246	2	0.015852885225111	OG0002998	6
Ha412HOChr06:112189463-112194016	3.252981	6	0.193722257450856	OG0005728	2
Ha412HOChr06:11227706-11234967	3.04252	8	0.414838300570704	OG0008201	2
Ha412HOChr06:11248195-11255562	2.882043	8	0.776823081800888	OG0001204	4
Ha412HOChr06:112844724-112848546	9.862184	5	0.560843373493976	OG0009201	1
Ha412HOChr06:112852722-112854963	11.353895	3	0.00862396956246037	OG0007597	1
Ha412HOChr06:112914012-112915332	47.572346	2	0.0727964489537096	OG0022750	3
Ha412HOChr06:112917624-112919699	47.572346	3	0.0727647431832594	OG0022750	3
Ha412HOChr06:112925697-112928594	31.463615	4	0.145909955611921	OG0022750	3
Ha412HOChr06:112930065-112934437	6.793767	5	0.3499365884591	OG0000676	5
Ha412HOChr06:113071669-113075384	5.04085	5	0.0966391883322765	OG0001238	3
Ha412HOChr06:113127034-113130979	5.338307	4	0.522479391249207	OG0006446	1
Ha412HOChr06:113172434-113174928	12.362	3	0.26864299302473	OG0005863	2
Ha412HOChr06:113279339-113282767	18.456116	4	0.118230818008878	OG0012925	1
Ha412HOChr06:113344437-113348285	5.760738	5	0.198953709575143	OG0005691	2
Ha412HOChr06:113348546-113361938	2.786807	14	0.0772035510462904	OG0005691	2
Ha412HOChr06:113363755-113365512	98.958641	3	0.0149651236525048	OG0027350	2
Ha412HOChr06:11337472-11342040	0	6	0.710684844641725	OG0002448	8
Ha412HOChr06:113400217-113402613	6.651345	3	0.553455928979074	OG0009558	1
Ha412HOChr06:113404313-113405735	68.833725	2	0.0341154090044388	OG0027006	2
Ha412HOChr06:113439480-113446104	9.330293	8	0.222257450856056	OG0001056	4
Ha412HOChr06:113553857-113560615	4.645895	8	0.328788839568802	OG0017818	5
Ha412HOChr06:11372117-11378912	10.628111	7	0.415948002536462	OG0002448	8
Ha412HOChr06:113768302-113778273	4.249759	11	0.519372225745086	OG0011707	1
Ha412HOChr06:113785856-113787619	16.806631	3	0.28291058972733	OG0003187	4
Ha412HOChr06:113789108-113790680	13.382486	2	0.45995561192137	OG0004860	2
Ha412HOChr06:113838111-113839919	22.167076	2	0.227996195307546	OG0004860	2
Ha412HOChr06:113871709-113875854	3.765651	5	0.149587824984147	OG0015102	2
Ha412HOChr06:11388144-11390723	22.836918	3	0.226823081800888	OG0012901	2
Ha412HOChr06:11392096-11394075	27.383383	3	0.0386810399492708	OG0011155	2
Ha412HOChr06:113950956-113953406	18.554993	4	0.0751109701965758	OG0013909	1
Ha412HOChr06:11395435-11396739	0	2	0.985320228281547	OG0015060	4
Ha412HOChr06:114016433-114023022	5.039463	8	0.370925808497146	OG0007191	2
Ha412HOChr06:11427359-11430706	10.328047	4	0.484464172479391	OG0012901	2
Ha412HOChr06:11432064-11434344	16.601309	3	0.374635383639822	OG0011155	2
Ha412HOChr06:11435669-11437030	16.922161	3	0.3928027901078	OG0015060	4
Ha412HOChr06:11454100-11459801	3.816728	6	0.34714648065948	OG0015815	7
Ha412HOChr06:11477920-11494522	3.076853	18	0.224508560558022	OG0015815	7
Ha412HOChr06:114818676-114824301	0	7	0.412492073557387	OG0005562	3
Ha412HOChr06:115196142-115199604	4.065276	4	0.258370323398859	OG0004250	4
Ha412HOChr06:11540662-11553003	5.203151	14	0.31147748890298	OG0015815	7
Ha412HOChr06:115478381-115490053	2.493395	13	0.225047558655675	OG0005182	3
Ha412HOChr06:115544335-115545385	0	2	0.898446417247939	OG0027351	2
Ha412HOChr06:115571582-115575339	0	5	0.786842105263158	OG0001495	5
Ha412HOChr06:11570862-11572859	8.839844	3	0.0414077362079899	OG0012941	1
Ha412HOChr06:115804604-115806528	12.097261	3	0.382561826252378	OG0000974	4
Ha412HOChr06:115904399-115918668	3.737177	15	0.0759036144578313	OG0016621	5
Ha412HOChr06:115999552-116000944	3.512729	2	0.852409638554217	OG0002951	3
Ha412HOChr06:1163607-1166095	4.996988	4	0.0383956880152188	OG0003305	4
Ha412HOChr06:116398527-116406224	0	9	0.330405833861763	OG0003503	2
Ha412HOChr06:1165627-1170605	3.127331	6	0.881071655041218	OG0004077	4
Ha412HOChr06:11669035-11674628	2.982826	6	0.485003170577045	OG0005327	5
Ha412HOChr06:116733771-116737247	0	5	0.985288522511097	OG0027352	2
Ha412HOChr06:11691603-11692729	86.559944	2	0.0201331642358909	OG0007081	2
Ha412HOChr06:11726214-11733980	4.244202	8	0.685542168674699	OG0009843	2
Ha412HOChr06:11745466-11747739	10.500208	3	0.449809765377299	OG0013778	1
Ha412HOChr06:11750078-11750653	25.262981	1	0.244578313253012	OG0016462	3
Ha412HOChr06:11761296-11762938	0	2	0.985256816740647	OG0022600	3
Ha412HOChr06:11851001-11857532	4.226969	7	0.195592897907419	OG0001703	2
Ha412HOChr06:11851022-11854125	4.226969	4	0.539061509194673	OG0006795	1
Ha412HOChr06:11859753-11860370	6.927301	2	0.756499682942296	OG0001230	5
Ha412HOChr06:11861993-11862610	6.10606	1	0.839124920735574	OG0001230	5
Ha412HOChr06:11863131-11871547	1.869052	9	0.858687381103361	OG0010064	1
Ha412HOChr06:118655965-118657020	6.964206	3	0.142390615091947	OG0026742	1
Ha412HOChr06:11876055-11882442	2.567485	7	0.611540900443881	OG0010062	3
Ha412HOChr06:11882797-11885081	13.88353	4	0.463696892834496	OG0014548	2
Ha412HOChr06:118837670-118842323	0	6	0.708211794546607	OG0004179	5
Ha412HOChr06:118848298-118852031	19.732061	5	0.148985415345593	OG0005976	1
Ha412HOChr06:119346929-119350177	8.824804	5	0.129391249207356	OG0003209	2
Ha412HOChr06:11948117-11954948	4.507551	7	0.848795180722892	OG0001045	5
Ha412HOChr06:119526959-119533567	3.606213	8	0.621306277742549	OG0008406	2
Ha412HOChr06:119597175-119599177	5.930538	3	0.692993024730501	OG0013793	1
Ha412HOChr06:119601287-119602407	0	2	0.807799619530755	OG0027353	2
Ha412HOChr06:119614365-119614902	59.339603	1	0.0458465440710209	OG0027354	2
Ha412HOChr06:119684086-119686720	13.995751	3	0.459638554216867	OG0004673	3
Ha412HOChr06:119714975-119716795	4.51793	3	0.459131261889664	OG0027355	1
Ha412HOChr06:120178393-120185487	4.289359	8	0.364426125554851	OG0008481	1
Ha412HOChr06:120189587-120196415	0	8	0.422542802790108	OG0012120	1
Ha412HOChr06:120339433-120345589	8.301105	7	0.263887127457197	OG0013433	1
Ha412HOChr06:120385615-120387209	0	3	0.65995561192137	OG0009902	1
Ha412HOChr06:120614358-120617202	0	4	0.37856689917565	OG0001386	8
Ha412HOChr06:120810726-120812601	44.324871	3	0.0455611921369689	OG0015824	7
Ha412HOChr06:120811594-120815393	19.674686	5	0.168230818008878	OG0005547	1
Ha412HOChr06:120887244-120889312	5.585352	3	0.00586556753329106	OG0013474	2
Ha412HOChr06:120910846-120913441	2.929808	4	0.853360811667723	OG0012617	1
Ha412HOChr06:120943181-120944618	11.320761	2	0.564140773620799	OG0013382	1
Ha412HOChr06:121022609-121023910	5.743488	2	0.400919467343056	OG0000752	6
Ha412HOChr06:121031415-121032191	4.274189	2	0.154565630944832	OG0000752	6
Ha412HOChr06:121156351-121156978	0	1	0.985225110970197	OG0000786	5
Ha412HOChr06:12144860-12149837	3.005431	6	0.487349397590361	OG0010388	1
Ha412HOChr06:12161849-12163537	3.330689	3	0.766550412175016	OG0000705	6
Ha412HOChr06:12166537-12177788	2.991965	12	0.0653455928979074	OG0010061	1
Ha412HOChr06:121747619-121755079	8.672078	9	0.210811667723526	OG0001664	3
Ha412HOChr06:122000167-122003827	4.172172	4	0.750634115409004	OG0002776	4
Ha412HOChr06:122051488-122053757	10.85135	3	0.245466074825618	OG0009681	1
Ha412HOChr06:1221645-1223125	0	3	0.985193405199746	OG0022735	3
Ha412HOChr06:122188133-122200520	6.999915	13	0.274603677869372	OG0009737	2
Ha412HOChr06:12235063-12252772	1.843793	18	0.868960050729233	OG0008390	2
Ha412HOChr06:122416225-122420687	2.574223	5	0.780342422320862	OG0004220	2
Ha412HOChr06:12254613-12257790	9.20064	4	0.274825618262524	OG0002421	3
Ha412HOChr06:12258406-12266244	2.945636	9	0.463253012048193	OG0010109	1
Ha412HOChr06:122689244-122690886	7.902634	2	0.645941661382372	OG0002891	4
Ha412HOChr06:122770582-122774429	8.517983	5	0.0951173113506658	OG0014489	1
Ha412HOChr06:122780674-122784970	10.946025	5	0.0550412175015853	OG0005549	2
Ha412HOChr06:122881844-122884168	7.100268	4	0.303677869372226	OG0000516	9
Ha412HOChr06:122987206-122987616	67.447647	1	0.0354470513633481	OG0003624	7
Ha412HOChr06:12302665-12304873	2.494216	3	0.177869372225745	OG0004626	4
Ha412HOChr06:123249384-123254588	4.669056	6	0.163601775523145	OG0003277	3
Ha412HOChr06:12329833-12335294	5.336244	7	0.254026632847178	OG0020195	4
Ha412HOChr06:123485227-123487580	4.156052	3	0.783830057070387	OG0010868	2
Ha412HOChr06:123488278-123494421	4.586688	7	0.477266962587191	OG0010868	2
Ha412HOChr06:123536423-123537183	46.218071	2	0.0263157894736842	OG0000725	4
Ha412HOChr06:12359517-12360831	3.072823	2	0.858275206087508	OG0004532	3
Ha412HOChr06:123706635-123711268	8.656291	6	0.279201014584654	OG0000796	4
Ha412HOChr06:123736249-123741056	0	6	0.770989220038047	OG0001384	8
Ha412HOChr06:123781689-123785848	2.608676	5	0.229676601141408	OG0001384	8
Ha412HOChr06:12381893-12385844	4.759074	5	0.457831325301205	OG0000489	9
Ha412HOChr06:12387704-12398809	19.894743	12	0.198383005707039	OG0000489	9
Ha412HOChr06:123907382-123911625	13.885752	5	0.135351934051997	OG0008603	2
Ha412HOChr06:12400355-12405510	4.638709	6	0.177774254914394	OG0006794	2
Ha412HOChr06:124204446-124208740	5.631571	5	0.143532022828155	OG0009909	2
Ha412HOChr06:124563942-124580097	0	18	0.330627774254914	OG0007194	1
Ha412HOChr06:124667995-124668462	3.371864	1	0.927425491439442	OG0020150	4
Ha412HOChr06:124717072-124719520	4.748954	3	0.863126188966392	OG0013212	1
Ha412HOChr06:124778987-124780260	0	3	0.985161699429296	OG0001283	4
Ha412HOChr06:124841766-124848781	4.012904	8	0.686366518706405	OG0004288	2
Ha412HOChr06:124851700-124852458	10.468722	2	0.436905516804058	OG0003995	2
Ha412HOChr06:125100951-125110476	5.793599	11	0.126854787571338	OG0007648	2
Ha412HOChr06:125113817-125118712	4.229002	6	0.60142675967026	OG0002820	4
Ha412HOChr06:125356191-125360727	5.018592	5	0.540329740012682	OG0001240	4
Ha412HOChr06:125364499-125375270	2.637797	12	0.481325301204819	OG0007193	1
Ha412HOChr06:12536576-12538042	13.087937	3	0.501902346227013	OG0007435	3
Ha412HOChr06:125442679-125449847	1.958958	8	0.790139505389981	OG0008604	2
Ha412HOChr06:125559460-125562298	1.718011	4	0.478788839568802	OG0007904	4
Ha412HOChr06:125565681-125568688	9.567388	4	0.0135383639822448	OG0005779	3
Ha412HOChr06:1258018-1259173	6.965384	2	0.30716550412175	OG0002559	2
Ha412HOChr06:126037735-126040320	2.596789	4	0.69283449587825	OG0000850	5
Ha412HOChr06:126075736-126079977	5.454251	5	0.409733671528218	OG0007633	1
Ha412HOChr06:126081755-126087704	0	7	0.919277108433735	OG0007774	1
Ha412HOChr06:12673479-12676355	3.37975	4	0.411001902346227	OG0011462	2
Ha412HOChr06:12678205-12682324	3.516228	5	0.711572606214331	OG0010849	1
Ha412HOChr06:12682583-12686275	3.047363	5	0.437888395688015	OG0010703	1
Ha412HOChr06:126930865-126931149	2.015885	2	0.941946734305644	OG0022751	3
Ha412HOChr06:1271854-1276576	1.940135	6	0.563411540900444	OG0022736	3
Ha412HOChr06:127425229-127427379	2.476449	3	0.93145212428662	OG0003557	3
Ha412HOChr06:12753180-12754920	9.760367	2	0.493183259353202	OG0001442	2
Ha412HOChr06:12814471-12820317	4.124811	7	0.396702599873177	OG0006865	5
Ha412HOChr06:12822226-12826761	2.816488	5	0.74426125554851	OG0002802	4
Ha412HOChr06:12842548-12847391	7.707559	6	0.29140773620799	OG0016406	1
Ha412HOChr06:128609863-128611852	1.599344	3	0.837856689917565	OG0000425	6
Ha412HOChr06:128668639-128675422	1.809219	8	0.173113506658212	OG0000995	7
Ha412HOChr06:128749987-128764099	1.668849	16	0.557419150285352	OG0004095	3
Ha412HOChr06:1288043-1291008	14.96998	4	0.282086239695625	OG0027294	2
Ha412HOChr06:128897704-128901169	1.864727	5	0.497653772986684	OG0004358	3
Ha412HOChr06:12899803-12903914	2.163502	5	0.640678503487635	OG0007442	3
Ha412HOChr06:129050039-129061611	1.563657	12	0.413126188966392	OG0004098	1
Ha412HOChr06:12916193-12920499	5.898438	5	0.76861128725428	OG0007035	2
Ha412HOChr06:12925503-12926144	11.889219	2	0.525428027901078	OG0004430	2
Ha412HOChr06:12955009-12959246	3.069741	5	0.45710209258085	OG0004543	2
Ha412HOChr06:12960107-12965535	4.431456	6	0.655326569435637	OG0001180	6
Ha412HOChr06:1296203-1297314	27.471312	2	0.212048192771084	OG0022698	3
Ha412HOChr06:129757218-129761463	6.575008	5	0.561636017755231	OG0008146	2
Ha412HOChr06:129786821-129790625	5.751257	5	0.271813570069753	OG0010164	2
Ha412HOChr06:130149657-130153452	1.454219	5	0.923557387444515	OG0001579	8
Ha412HOChr06:130204055-130206588	3.452511	3	0.860367786937223	OG0011859	1
Ha412HOChr06:130376317-130383463	0	8	0.940868738110336	OG0001132	8
Ha412HOChr06:13063385-13072789	4.609703	10	0.4285986049461	OG0006470	3
Ha412HOChr06:130727021-130731758	2.163222	5	0.805072923272036	OG0003040	3
Ha412HOChr06:13094782-13098730	0	5	0.930913126188966	OG0001345	4
Ha412HOChr06:13154985-13164237	5.055573	11	0.0607482561826252	OG0007860	2
Ha412HOChr06:131658075-131660660	2.695198	3	0.91287254280279	OG0003040	3
Ha412HOChr06:13184645-13186878	6.714521	3	0.633925174381737	OG0001543	3
Ha412HOChr06:131945059-131950689	5.020436	6	0.436176284083703	OG0025678	1
Ha412HOChr06:13213010-13215009	3.004984	3	0.49001268230818	OG0002459	4
Ha412HOChr06:13272214-13273782	4.209776	2	0.609828788839569	OG0008503	4
Ha412HOChr06:1331676-1338669	6.277902	8	0.501141407736208	OG0002637	6
Ha412HOChr06:13427548-13435689	1.821337	9	0.798192771084337	OG0000946	3
Ha412HOChr06:13476894-13478708	0	3	0.0897273303741281	OG0010898	2
Ha412HOChr06:13479121-13488023	3.374268	10	0.433386176284084	OG0001548	5
Ha412HOChr06:13490728-13495902	5.438969	6	0.552219403931516	OG0002244	4
Ha412HOChr06:13505630-13509635	8.56816	5	0.400824350031706	OG0002463	4
Ha412HOChr06:135340027-135340607	50.515362	1	0.0646797717184528	OG0006755	1
Ha412HOChr06:13559001-13560553	6.537506	2	0.701046290424857	OG0001050	6
Ha412HOChr06:135742502-135749760	2.751586	8	0.485922637920101	OG0005513	2
Ha412HOChr06:13574655-13578393	4.531211	5	0.575554850982879	OG0002340	4
Ha412HOChr06:135751621-135758742	0	8	0.952568167406468	OG0008453	3
Ha412HOChr06:135856040-135861021	4.808682	5	0.193278376664553	OG0005035	3
Ha412HOChr06:135892935-135898569	2.355934	7	0.679866835764109	OG0020161	4
Ha412HOChr06:135915187-135918590	0	5	0.296258719086874	OG0000452	9
Ha412HOChr06:13622290-13622981	114.086365	1	0.0104946100190235	OG0027303	1
Ha412HOChr06:136361013-136363258	2.325201	3	0.874920735573874	OG0003769	5
Ha412HOChr06:136463092-136465915	3.630849	4	0.772447685478757	OG0000707	4
Ha412HOChr06:136588202-136598147	1.59362	11	0.612650602409639	OG0007889	2
Ha412HOChr06:136600862-136616050	1.506494	17	0.704819277108434	OG0009266	1
Ha412HOChr06:13701767-13715034	4.511184	15	0.2143310082435	OG0011341	1
Ha412HOChr06:137197257-137200102	3.114472	4	0.323113506658212	OG0021745	2
Ha412HOChr06:137200332-137206640	6.763504	7	0.131896005072923	OG0010817	2
Ha412HOChr06:137208957-137216274	1.902197	8	0.870133164235891	OG0000305	4
Ha412HOChr06:137234433-137236849	2.170837	3	0.0210843373493976	OG0027356	2
Ha412HOChr06:137515564-137515957	39.999245	1	0.103329105897273	OG0000800	7
Ha412HOChr06:137516329-137531595	1.457741	16	0.807482561826252	OG0005296	2
Ha412HOChr06:137683239-137691136	1.589157	9	0.708370323398859	OG0007631	2
Ha412HOChr06:137691255-137698397	1.680637	8	0.817501585288522	OG0003567	4
Ha412HOChr06:137856307-137862687	1.768191	7	0.220418516169943	OG0011163	1
Ha412HOChr06:137865164-137871565	1.89866	7	0.850634115409004	OG0002325	2
Ha412HOChr06:137943742-137948906	3.257638	6	0.600158528852251	OG0027357	2
Ha412HOChr06:13809102-13812568	8.645347	4	0.198478123018389	OG0011353	1
Ha412HOChr06:13838840-13839580	11.41585	2	0.605897273303741	OG0000687	8
Ha412HOChr06:138655656-138658601	2.516459	4	0.566645529486366	OG0002104	5
Ha412HOChr06:138703402-138711081	1.773553	9	0.350570703868104	OG0011627	1
Ha412HOChr06:138712563-138718867	1.3308	8	0.929010779961953	OG0010749	2
Ha412HOChr06:138720006-138721700	1.878081	2	0.94150285351934	OG0003914	3
Ha412HOChr06:139107215-139107595	6.197144	1	0.835351934051997	OG0002255	4
Ha412HOChr06:139128715-139134311	0	7	0.955104629042486	OG0003914	3
Ha412HOChr06:139272957-139277447	15.458645	6	0.302504755865568	OG0022588	3
Ha412HOChr06:139478537-139478923	9.227116	2	0.60421686746988	OG0016628	6
Ha412HOChr06:13948204-13948824	18.743708	1	0.376823081800888	OG0014604	9
Ha412HOChr06:139486436-139492229	2.147352	7	0.914521242866202	OG0006003	2
Ha412HOChr06:139493840-139504884	1.265347	12	0.817882054533925	OG0010995	1
Ha412HOChr06:139511838-139520063	1.381862	9	0.945149017121116	OG0010108	1
Ha412HOChr06:139578497-139586813	1.828685	10	0.848700063411541	OG0007750	3
Ha412HOChr06:139684521-139694085	1.475655	10	0.896227013316424	OG0011301	1
Ha412HOChr06:139694531-139701834	1.463135	8	0.561731135066582	OG0005172	4
Ha412HOChr06:139773255-139775480	7.73257	3	0.641027266962587	OG0017835	5
Ha412HOChr06:139802340-139806993	1.638484	5	0.945370957514268	OG0017835	5
Ha412HOChr06:13983060-13983761	42.606258	1	0.0904882688649334	OG0014604	9
Ha412HOChr06:139912693-139913412	16.73517	2	0.431959416613824	OG0016195	1
Ha412HOChr06:139918134-139924642	3.236745	8	0.522257450856056	OG0007475	1
Ha412HOChr06:140138914-140146220	1.761086	9	0.545624603677869	OG0008371	3
Ha412HOChr06:14032256-14032876	2.987187	1	0.935922637920101	OG0014604	9
Ha412HOChr06:140392751-140398918	2.155417	7	0.0168040583386176	OG0021449	2
Ha412HOChr06:14042810-14043511	2.258275	2	0.936398224476855	OG0014604	9
