gene	min_CLR	scan_n	mean_emp_p	orthogroup	ortho_size
Ha412HOChr04:216107006-216114489	4.292755	9	0.18374143618371	OG0006123	1
Ha412HOChr04:216167733-216169415	5.282819	2	0.776420959147424	OG0002601	3
Ha412HOChr04:216171045-216174119	4.436967	4	0.732840649581325	OG0005567	2
Ha412HOChr04:216176452-216178072	3.381941	3	0.575488454706927	OG0001223	5
Ha412HOChr04:216179596-216186573	1.653467	8	0.865484648566354	OG0001449	6
Ha412HOChr04:216203235-216205795	3.229404	3	0.825044404973357	OG0007615	2
Ha412HOChr04:216211095-216219079	1.451847	9	0.90341918294849	OG0004495	4
Ha412HOChr04:216232928-216236138	0	4	0.941321999492515	OG0026924	2
Ha412HOChr04:216318927-216321369	4.344359	3	0.655163664044659	OG0001082	3
Ha412HOChr04:216345113-216350393	2.262218	6	0.695699061151992	OG0001081	4
Ha412HOChr04:216351398-216356178	0	6	0.8222849530576	OG0009313	1
Ha412HOChr04:216374823-216378358	0	5	0.428285968028419	OG0001155	6
Ha412HOChr04:216391655-216393564	9.779982	3	0.430981984267952	OG0003776	3
Ha412HOChr04:216396991-216399455	3.247695	3	0.694113169246384	OG0005695	2
Ha412HOChr04:216399780-216401610	1.371039	3	0.921593504186755	OG0001223	5
Ha412HOChr04:216413044-216429915	6.838021	18	0.0425336209083989	OG0007349	1
Ha412HOChr04:216490740-216491830	3.040489	2	0.676034001522456	OG0002631	4
Ha412HOChr04:216506135-216511033	2.425177	6	0.498889875666075	OG0009927	1
Ha412HOChr04:216515270-216516055	6.789435	2	0.49911190053286	OG0003673	2
Ha412HOChr04:216524047-216527194	4.401685	4	0.431743212382644	OG0007544	1
Ha412HOChr04:216535516-216540750	3.194345	7	0.507834306013702	OG0010572	1
Ha412HOChr04:216540856-216542776	3.318375	3	0.695730778990104	OG0007729	2
Ha412HOChr04:216546281-216548273	5.767475	3	0.452423242831769	OG0007629	2
Ha412HOChr04:216549059-216549748	5.231385	2	0.714317432123826	OG0007629	2
Ha412HOChr04:216555925-216560125	3.910243	5	0.812737883785841	OG0001884	4
Ha412HOChr04:216568789-216585529	3.699425	18	0.100386957624968	OG0000267	6
Ha412HOChr04:216600606-216611323	2.058823	12	0.435168738898757	OG0000267	6
Ha412HOChr04:216659674-216660550	8.801724	2	0.583608221263639	OG0000267	6
Ha412HOChr04:216712606-216713126	0	2	0.88809946714032	OG0027219	2
Ha412HOChr04:216725676-216730165	1.672847	6	0.744925145902055	OG0015144	8
Ha412HOChr04:216885695-216889452	3.292404	5	0.206736868815022	OG0002281	8
Ha412HOChr04:216923677-216930875	2.203549	8	0.757136513575235	OG0010529	1
Ha412HOChr04:216933375-216933716	4.992481	2	0.345565846231921	OG0005781	4
Ha412HOChr04:216941111-216945993	2.32676	6	0.157193605683837	OG0005781	4
Ha412HOChr04:216951696-216956379	3.177282	6	0.138606952550114	OG0005781	4
Ha412HOChr04:216958491-216965264	1.96038	8	0.827232935803096	OG0008552	1
Ha412HOChr04:216976674-216979151	2.628485	4	0.582402943415377	OG0002208	5
Ha412HOChr04:216990294-216990897	69.528862	1	0.0346358792184725	OG0004230	1
Ha412HOChr04:217100361-217100921	0	1	0.986171022583101	OG0002208	5
Ha412HOChr04:217126244-217129396	2.415991	4	0.0968662775945192	OG0009406	1
Ha412HOChr04:217132023-217135556	3.078691	5	0.656527531083481	OG0000568	3
Ha412HOChr04:217147169-217151714	6.612892	6	0.0921720375539203	OG0022701	2
Ha412HOChr04:217151716-217154478	26.925034	4	0.121637909160112	OG0017651	2
Ha412HOChr04:217157541-217159721	0	3	0.548464856635372	OG0022701	2
Ha412HOChr04:217179181-217183635	0	5	0.0837985282923116	OG0017651	2
Ha412HOChr04:217205123-217205902	14.66004	2	0.111107586906876	OG0010960	3
Ha412HOChr04:217206947-217207618	4.21243	1	0.861805379345344	OG0010960	3
Ha412HOChr04:217211700-217215977	9.580757	6	0.210003806140573	OG0010934	2
Ha412HOChr04:217215958-217217910	18.591143	2	0.149866785079929	OG0009363	2
Ha412HOChr04:217275440-217285903	6.174789	11	0.124936564323776	OG0008777	2
Ha412HOChr04:217327357-217333789	3.969097	7	0.491499619385943	OG0004058	3
Ha412HOChr04:217369699-217371576	13.493752	3	0.42520933773154	OG0026950	2
Ha412HOChr04:217372143-217373480	3.933986	3	0.681457751839635	OG0001621	5
Ha412HOChr04:217385716-217387508	2.007352	3	0.738708449632073	OG0009713	1
Ha412HOChr04:217396216-217399861	5.014421	5	0.375190307028673	OG0004648	3
Ha412HOChr04:217413958-217428138	2.956387	15	0.304744988581578	OG0000510	10
Ha412HOChr04:217462045-217465578	5.732268	4	0.0888733823902563	OG0005870	1
Ha412HOChr04:217504751-217508143	6.092419	4	0.572665567114945	OG0000186	8
Ha412HOChr04:217514796-217519463	3.26153	6	0.576027657954834	OG0000186	8
Ha412HOChr04:217539895-217541262	2.105065	2	0.926287744227353	OG0003753	2
Ha412HOChr04:21767993-21769297	0	3	0.986139304744989	OG0022523	3
Ha412HOChr04:217686066-217686353	0	1	0.986107586906876	OG0001177	3
Ha412HOChr04:217691685-217692104	90.270981	2	0.0207434661253489	OG0001177	3
Ha412HOChr04:217697887-217698174	90.270981	1	0.0207117482872367	OG0001177	3
Ha412HOChr04:217712903-217716862	5.010158	4	0.659731032732809	OG0000954	3
Ha412HOChr04:217720053-217723030	4.761993	4	0.0483697031210353	OG0017777	5
Ha412HOChr04:217730718-217731326	6.656585	2	0.581895458005582	OG0001039	3
Ha412HOChr04:217737006-217741426	5.971371	6	0.151484394823649	OG0012039	1
Ha412HOChr04:217753884-217758232	3.328549	5	0.713905100228368	OG0004552	2
Ha412HOChr04:217833106-217840967	1.816611	9	0.483823902562801	OG0003062	2
Ha412HOChr04:217848323-217851455	2.47401	4	0.785555696523725	OG0007707	2
Ha412HOChr04:217851113-217857511	1.76542	7	0.766556711494545	OG0007679	2
Ha412HOChr04:217927466-217928170	2.265398	2	0.754440497335702	OG0027220	2
Ha412HOChr04:217945260-217948510	4.426046	4	0.721961431108856	OG0004110	4
Ha412HOChr04:217952191-217956123	2.314166	5	0.547735346358792	OG0011947	1
Ha412HOChr04:217972092-217982491	2.190623	11	0.545578533367166	OG0010999	1
Ha412HOChr04:217987498-217994056	2.944148	7	0.128330373001776	OG0010636	2
Ha412HOChr04:217995602-218000156	3.583738	5	0.521124080182695	OG0010636	2
Ha412HOChr04:218000813-218005876	5.692663	6	0.228178127378838	OG0000467	7
Ha412HOChr04:218015708-218034732	0	20	0.908145140827201	OG0000962	9
Ha412HOChr04:218035101-218045683	1.536906	12	0.461906876427303	OG0000962	9
Ha412HOChr04:218046904-218054574	2.065726	8	0.267286221771124	OG0000962	9
Ha412HOChr04:218083548-218090277	1.816525	8	0.889558487693479	OG0000962	9
Ha412HOChr04:218129112-218136410	1.662508	9	0.701154529307282	OG0000962	9
Ha412HOChr04:218174136-218178637	3.746037	6	0.564228622177112	OG0001783	4
Ha412HOChr04:218199044-218208537	1.980288	10	0.243878457244354	OG0000507	5
Ha412HOChr04:218222908-218223939	3.648351	2	0.260213143872114	OG0001000	5
Ha412HOChr04:218227921-218229064	5.753866	3	0.224023090586146	OG0012831	3
Ha412HOChr04:218236210-218241152	2.805921	6	0.490199188023344	OG0000449	6
Ha412HOChr04:218402006-218402554	0	2	0.986075869068764	OG0019379	2
Ha412HOChr04:218410926-218412498	0	3	0.986044151230652	OG0013400	4
Ha412HOChr04:218476056-218476604	0	1	0.98601243339254	OG0019379	2
Ha412HOChr04:218833538-218836099	4.020378	4	0.162331895458006	OG0011328	2
Ha412HOChr04:218859272-218860393	8.499889	2	0.28990104034509	OG0027221	2
Ha412HOChr04:218954307-218959630	1.802896	6	0.878710987059122	OG0000275	9
Ha412HOChr04:219049293-219049715	7.867609	2	0.272139051002284	OG0004507	3
Ha412HOChr04:219078576-219089711	1.943656	12	0.588112154275565	OG0001073	4
Ha412HOChr04:219101071-219110271	3.147082	10	0.469899771631566	OG0013814	1
Ha412HOChr04:219143877-219152462	2.259704	10	0.107872367419437	OG0003529	4
Ha412HOChr04:219156326-219158905	2.38779	4	0.13353209845217	OG0010585	2
Ha412HOChr04:219160242-219163067	0	4	0.533335447855874	OG0003788	3
Ha412HOChr04:219164591-219169082	37.794563	5	0.103146409540726	OG0027222	2
Ha412HOChr04:219178885-219182780	2.386295	5	0.453438213651358	OG0027223	2
Ha412HOChr04:219190066-219205546	1.742606	16	0.70524613042375	OG0003997	3
Ha412HOChr04:219208866-219210533	6.232536	2	0.754408779497589	OG0027224	2
Ha412HOChr04:219213124-219215172	29.570221	3	0.152721390510023	OG0017446	4
Ha412HOChr04:219221991-219224853	2.995702	3	0.611329611773662	OG0001784	5
Ha412HOChr04:219237327-219237833	4.409053	1	0.852638924130931	OG0012751	1
Ha412HOChr04:219239409-219240827	6.634553	2	0.337255772646536	OG0005970	2
Ha412HOChr04:219242380-219245683	3.140292	4	0.630582339507739	OG0002162	5
Ha412HOChr04:219249889-219252398	4.916712	4	0.540916011164679	OG0014610	3
Ha412HOChr04:219314875-219321935	2.839126	8	0.287775945191576	OG0005969	1
Ha412HOChr04:219327396-219338737	3.106814	12	0.382770870337478	OG0001959	4
Ha412HOChr04:219428916-219430684	21.9575	3	0.207244354224816	OG0022531	3
Ha412HOChr04:219487049-219488502	7.072171	2	0.591823141334687	OG0000593	5
Ha412HOChr04:219492396-219501247	3.491558	10	0.586050494798275	OG0006445	1
Ha412HOChr04:219645012-219650570	31.348829	7	0.0153197158081705	OG0027175	2
Ha412HOChr04:219659673-219664212	2.648773	5	0.744829992387719	OG0004992	2
Ha412HOChr04:219665771-219669921	2.831455	5	0.27664298401421	OG0005991	2
Ha412HOChr04:219704675-219707659	5.832816	4	0.109109363105811	OG0002268	5
Ha412HOChr04:219708574-219709447	17.825258	2	0.252569144887084	OG0026151	1
Ha412HOChr04:219719114-219729566	4.084078	11	0.307504440497336	OG0006762	2
Ha412HOChr04:2197414-2198363	0	2	0.360409794468409	OG0004733	4
Ha412HOChr04:219755999-219759528	5.069371	5	0.277911697538696	OG0020179	4
Ha412HOChr04:219865334-219867002	13.884583	3	0.299543263131185	OG0000106	5
Ha412HOChr04:219883261-219883884	3.292724	1	0.901928444557219	OG0001412	6
Ha412HOChr04:219885094-219890518	4.044549	7	0.158811215427556	OG0008542	2
Ha412HOChr04:219894383-219895355	5.111402	2	0.708735092616087	OG0027225	2
Ha412HOChr04:219940565-219943012	3.410659	4	0.615960416138036	OG0001556	2
Ha412HOChr04:219948120-219948551	5.492986	1	0.794182948490231	OG0000728	8
Ha412HOChr04:219977461-219981372	4.160756	5	0.584432885054555	OG0008161	1
Ha412HOChr04:219984651-219985826	3.50967	2	0.875761228114692	OG0011282	2
Ha412HOChr04:220038156-220038431	8.326427	2	0.639558487693479	OG0022702	3
Ha412HOChr04:220047967-220048656	3.373483	2	0.507421974118244	OG0005481	2
Ha412HOChr04:220051296-220052901	3.954642	3	0.741816797767064	OG0011736	1
Ha412HOChr04:220053958-220066627	2.358981	14	0.482904085257549	OG0004878	3
Ha412HOChr04:220073690-220077082	13.447975	4	0.260815782796245	OG0002010	5
Ha412HOChr04:220088804-220089190	7.495136	1	0.684312357269728	OG0002010	5
Ha412HOChr04:220098040-220101007	5.818462	4	0.448077899010403	OG0027226	2
Ha412HOChr04:220161358-220162395	3.758708	2	0.630677493022076	OG0000210	5
Ha412HOChr04:220172033-220173079	3.341976	2	0.167882517127633	OG0000210	5
Ha412HOChr04:220174547-220175503	4.304654	2	0.75161760974372	OG0000210	5
Ha412HOChr04:220361229-220362674	1.252171	2	0.914552144125856	OG0002517	4
Ha412HOChr04:220368157-220375086	2.521953	8	0.458132453691956	OG0002435	3
Ha412HOChr04:220380852-220383028	3.531791	3	0.423464856635372	OG0003370	7
Ha412HOChr04:220387514-220391841	16.08272	5	0.123192083227607	OG0017810	5
Ha412HOChr04:220398808-220402913	4.13945	5	0.391017508246638	OG0003370	7
Ha412HOChr04:220420977-220425117	4.496299	5	0.583164171530068	OG0009785	2
Ha412HOChr04:220502163-220503398	5.423381	2	0.701693732555189	OG0001277	7
Ha412HOChr04:220505786-220513631	4.537507	9	0.455024105556965	OG0004009	3
Ha412HOChr04:220544102-220545349	3.702979	2	0.871828216188785	OG0004855	2
Ha412HOChr04:220550210-220559411	1.916552	10	0.628710987059122	OG0000990	10
Ha412HOChr04:220575187-220575859	4.178561	2	0.721644252727734	OG0002070	2
Ha412HOChr04:220580600-220591350	3.499772	12	0.347120020299416	OG0002127	6
Ha412HOChr04:220592705-220602151	2.292885	11	0.391842172037554	OG0000811	7
Ha412HOChr04:220603907-220614498	1.586355	11	0.486519918802334	OG0002825	3
Ha412HOChr04:220633072-220634954	3.282696	2	0.875222024866785	OG0000920	9
Ha412HOChr04:220641573-220647607	3.039289	7	0.608982491753362	OG0005344	2
Ha412HOChr04:220650341-220651042	6.945364	1	0.714158842933266	OG0001088	6
Ha412HOChr04:220766929-220770724	29.798332	5	0.122303983760467	OG0006239	2
Ha412HOChr04:220859205-220868085	1.748405	10	0.666455214412586	OG0013930	1
Ha412HOChr04:220974441-220974926	4.231452	2	0.840459274295864	OG0013447	1
Ha412HOChr04:220990616-220993464	2.570085	4	0.600450393301193	OG0001268	6
Ha412HOChr04:220998907-221004992	2.38998	7	0.716950012687135	OG0005581	2
Ha412HOChr04:221012709-221014671	2.368656	3	0.776579548337985	OG0014577	1
Ha412HOChr04:221039810-221042614	1.747142	4	0.624873128647551	OG0002023	3
Ha412HOChr04:221043791-221044736	13.703805	2	0.253266937325552	OG0001565	3
Ha412HOChr04:221049085-221050012	5.317911	2	0.389336462826694	OG0001322	6
Ha412HOChr04:221106800-221111678	3.509502	6	0.463365896980462	OG0007376	2
Ha412HOChr04:221115629-221117551	2.605317	3	0.781749555950266	OG0000493	4
Ha412HOChr04:221133666-221135793	4.801662	3	0.419087794975894	OG0007460	2
Ha412HOChr04:221141335-221143445	15.367504	3	0.15503679269221	OG0024950	1
Ha412HOChr04:221160624-221170795	3.568354	11	0.17844455721898	OG0000100	8
Ha412HOChr04:221371267-221372053	13.986109	2	0.199536919563563	OG0000106	5
Ha412HOChr04:221443779-221445186	8.8015	2	0.351623953311342	OG0000780	5
Ha412HOChr04:221452350-221452871	8.566183	2	0.585289266683583	OG0001509	8
Ha412HOChr04:221462587-221464998	6.911908	4	0.530290535397107	OG0001716	5
Ha412HOChr04:221468607-221471013	4.992885	4	0.322062928190815	OG0001087	6
Ha412HOChr04:221474263-221480184	4.499831	7	0.215237249429079	OG0001218	2
Ha412HOChr04:221527116-221529302	5.334808	4	0.535301953818828	OG0011394	1
Ha412HOChr04:221530359-221531280	2.387304	2	0.743878457244354	OG0005570	1
Ha412HOChr04:221537493-221538386	6.342482	2	0.333639939101751	OG0017814	4
Ha412HOChr04:221539309-221543343	2.209058	5	0.531844709464603	OG0009408	2
Ha412HOChr04:221561921-221562884	91.371689	2	0.00792945952803857	OG0027227	2
Ha412HOChr04:221643654-221647010	11.06411	4	0.512623699568637	OG0027228	2
Ha412HOChr04:22201063-22220356	0	21	0.985980715554428	OG0014606	1
Ha412HOChr04:22266540-22268447	0	3	0.985948997716316	OG0000586	7
Ha412HOChr04:2286922-2287973	46.166939	2	0.0723483887338239	OG0022566	3
Ha412HOChr04:23272439-23275039	0	3	0.985917279878204	OG0020163	4
Ha412HOChr04:23686028-23691042	0	6	0.937801319462065	OG0009802	1
Ha412HOChr04:23751849-23753862	3.070735	3	0.770140827201218	OG0004724	5
Ha412HOChr04:23762063-23773213	3.225413	12	0.629155036792692	OG0000518	6
Ha412HOChr04:23782036-23785408	7.218867	5	0.517032479066227	OG0015468	1
Ha412HOChr04:23995773-23997275	0	3	0.175336209083989	OG0022670	3
Ha412HOChr04:23998044-23998571	40.497513	2	0.0914108094392286	OG0027161	2
Ha412HOChr04:24036700-24039960	2.361611	4	0.157225323521949	OG0011306	1
Ha412HOChr04:24068431-24068970	4.016455	1	0.871955087541233	OG0013239	3
Ha412HOChr04:24122165-24131782	2.696803	11	0.453660238518143	OG0013016	1
Ha412HOChr04:24570165-24572343	4.076197	4	0.648154021821873	OG0000746	5
Ha412HOChr04:24746410-24751777	3.946368	6	0.135530322253235	OG0010789	1
Ha412HOChr04:24814011-24815671	10.71914	3	0.337097183455976	OG0003265	3
Ha412HOChr04:2487358-2491698	13.346674	5	0.259071301700076	OG0008568	4
Ha412HOChr04:24882892-24884846	5.103952	3	0.503837858411571	OG0003265	3
Ha412HOChr04:2493104-2498115	13.775182	6	0.0636894189292058	OG0008568	4
Ha412HOChr04:24965336-24968871	2.558471	4	0.287617356001015	OG0015140	8
Ha412HOChr04:2499434-2502494	16.006701	4	0.120813245369196	OG0008568	4
Ha412HOChr04:250860-254285	1.506674	5	0.876966505962954	OG0009085	1
Ha412HOChr04:25099813-25104548	1.9733	6	0.403736361329612	OG0000727	7
Ha412HOChr04:25209050-25216438	4.009567	9	0.322380106571936	OG0009942	2
Ha412HOChr04:25478337-25479308	4.630944	2	0.597405480842426	OG0027001	2
Ha412HOChr04:25527957-25529041	5.651458	2	0.66372748033494	OG0022671	2
Ha412HOChr04:25635092-25641102	6.083184	7	0.559851560517635	OG0007073	4
Ha412HOChr04:25739539-25744524	5.200347	6	0.544626998223801	OG0001958	5
Ha412HOChr04:25790781-25794400	0	5	0.77267825425019	OG0002154	6
Ha412HOChr04:25921179-25926216	0	6	0.285365389495052	OG0004108	2
Ha412HOChr04:25926989-25931852	5.349885	6	0.412585638162903	OG0005557	2
Ha412HOChr04:25994307-25996361	5.163987	3	0.0942019791930982	OG0000680	7
Ha412HOChr04:26010757-26013651	36.20726	4	0.111202740421213	OG0027162	2
Ha412HOChr04:26235028-26235423	3.896097	2	0.745369195635625	OG0021902	1
Ha412HOChr04:2689230-2700529	0	12	0.455912205024106	OG0001786	5
Ha412HOChr04:27354220-27356898	3.700915	4	0.830848769347881	OG0000861	9
Ha412HOChr04:27358537-27363920	7.07836	6	0.321206546561786	OG0006875	3
Ha412HOChr04:27426197-27428414	2.836206	4	0.877981476782542	OG0015140	8
Ha412HOChr04:27503409-27505200	3.860192	2	0.819208322760721	OG0008799	3
Ha412HOChr04:27667590-27669713	4.308893	3	0.0457054047196143	OG0015140	8
Ha412HOChr04:27805756-27807296	2.000176	3	0.932504440497336	OG0014799	1
Ha412HOChr04:2793379-2824682	0	32	0.985885562040091	OG0001786	5
Ha412HOChr04:28025169-28030148	3.008031	6	0.439323775691449	OG0015140	8
Ha412HOChr04:28102414-28104536	6.409513	3	0.71054300938848	OG0015140	8
Ha412HOChr04:28202289-28202819	4.105236	1	0.867324283176859	OG0027161	2
Ha412HOChr04:28273610-28278589	1.607803	6	0.581483126110124	OG0015140	8
Ha412HOChr04:28830789-28833570	5.617653	4	0.0299099213397615	OG0005119	1
Ha412HOChr04:28877539-28881960	2.375968	5	0.385879218472469	OG0005942	3
Ha412HOChr04:29060820-29067115	3.206071	7	0.739533113422989	OG0006754	4
Ha412HOChr04:29510428-29513110	7.808634	3	0.550050748540979	OG0002557	3
Ha412HOChr04:29556922-29561188	5.00599	5	0.145077391524994	OG0007061	2
Ha412HOChr04:29837468-29838777	5.924971	2	0.54078913981223	OG0022672	3
Ha412HOChr04:2989042-2995825	0	8	0.197982745496067	OG0001786	5
Ha412HOChr04:30021816-30022830	58.001347	2	0.0462128901294088	OG0022672	3
Ha412HOChr04:30257030-30257711	198.862289	2	0.00494798274549607	OG0017811	5
Ha412HOChr04:30299170-30302573	3.438773	5	0.293485156051764	OG0022672	3
Ha412HOChr04:30335173-30336434	0	3	0.319620654656179	OG0000416	1
Ha412HOChr04:30335423-30336660	0	2	0.185834813499112	OG0027163	2
Ha412HOChr04:30389139-30392911	4.420079	5	0.394506470438975	OG0002449	4
Ha412HOChr04:30404534-30406802	4.797374	3	0.460416138036031	OG0002449	4
Ha412HOChr04:30442406-30444850	5.887317	3	0.252696016239533	OG0001643	3
Ha412HOChr04:30476250-30480512	2.950947	5	0.733887338239026	OG0007280	2
Ha412HOChr04:30481120-30486194	2.081329	6	0.736393047449886	OG0003731	1
Ha412HOChr04:30508908-30509216	3.890359	1	0.87750570921086	OG0009548	2
Ha412HOChr04:30510880-30513952	4.002708	4	0.350228368434408	OG0010979	1
Ha412HOChr04:30595803-30596585	7.316672	2	0.194684090332403	OG0020164	4
Ha412HOChr04:30617572-30618354	0	2	0.985853844201979	OG0020164	4
Ha412HOChr04:30730902-30731684	57.613083	2	0.0265478304998731	OG0020164	4
Ha412HOChr04:30732609-30734653	2.355173	3	0.714507739152499	OG0000553	7
Ha412HOChr04:30890913-30891215	18.352873	1	0.297830499873129	OG0020164	4
Ha412HOChr04:31086138-31087994	5.498721	3	0.0334306013702106	OG0007927	5
Ha412HOChr04:31257284-31258241	4.463618	2	0.849911190053286	OG0027164	2
Ha412HOChr04:31273568-31276144	3.72701	3	0.685137021060645	OG0002777	4
Ha412HOChr04:31280748-31286080	0	6	0.211113930474499	OG0009979	1
Ha412HOChr04:31318397-31326960	0	9	0.088207307789901	OG0006197	3
Ha412HOChr04:31442787-31443696	6.577753	2	0.278260593757929	OG0003523	5
Ha412HOChr04:31450260-31452795	5.490462	3	0.244132199949251	OG0006197	3
Ha412HOChr04:31476867-31484324	2.654408	9	0.710447855874144	OG0004448	1
Ha412HOChr04:31488356-31495377	2.049088	8	0.482523471200203	OG0000991	7
Ha412HOChr04:31658634-31662224	3.020455	5	0.321143110885562	OG0008624	1
Ha412HOChr04:32007105-32023847	0	18	0.22291296625222	OG0027165	2
Ha412HOChr04:32152440-32158421	4.021047	7	0.297227860948998	OG0006033	2
Ha412HOChr04:32291602-32293596	2.883098	3	0.302683329104288	OG0017814	4
Ha412HOChr04:3230008-3238398	6.666774	10	0.241848515605176	OG0007820	2
Ha412HOChr04:32366945-32372278	1.894679	7	0.899676478051256	OG0004894	2
Ha412HOChr04:3240175-3257199	3.691459	18	0.338936818066481	OG0001335	4
Ha412HOChr04:32424096-32424488	13.559128	2	0.422798782035016	OG0017221	1
Ha412HOChr04:32603925-32607425	0	5	0.114374524232428	OG0004447	2
Ha412HOChr04:32609974-32614395	1.997381	6	0.052429586399391	OG0004447	2
Ha412HOChr04:32627648-32629888	2.453733	3	0.422735346358792	OG0013194	1
Ha412HOChr04:32842390-32845296	2.53714	4	0.759800811976656	OG0015032	1
Ha412HOChr04:32845876-32852097	4.48917	7	0.420673686881502	OG0000931	2
Ha412HOChr04:32890516-32892105	2.20312	2	0.768586653133722	OG0000614	3
Ha412HOChr04:330699-335428	6.418485	6	0.112788632326821	OG0004610	3
Ha412HOChr04:3309056-3324463	2.847987	17	0.126554174067496	OG0016610	6
Ha412HOChr04:33157568-33161365	1.180764	5	0.141207815275311	OG0027166	2
Ha412HOChr04:33172924-33177455	3.46042	6	0.427524739913727	OG0000608	7
Ha412HOChr04:33210714-33216482	5.484833	7	0.522868561278863	OG0001322	6
Ha412HOChr04:33229791-33232633	9.964617	4	0.135625475767572	OG0027011	2
Ha412HOChr04:3325323-3331398	2.86585	7	0.454072570413601	OG0006877	3
Ha412HOChr04:33261456-33265411	4.814244	5	0.396092362344583	OG0001902	5
Ha412HOChr04:33333322-33333995	0	1	0.985822126363867	OG0021958	2
Ha412HOChr04:33638649-33639331	2.597479	2	0.861519918802334	OG0001457	2
Ha412HOChr04:33669478-33672301	4.636018	4	0.658430601370211	OG0022592	3
Ha412HOChr04:336848-339248	5.783229	4	0.203565085003806	OG0012398	1
Ha412HOChr04:34091856-34093349	25.417761	3	0.139812230398376	OG0004764	5
Ha412HOChr04:34141879-34142460	0	2	0.901960162395331	OG0004764	5
Ha412HOChr04:34215055-34215636	0	2	0.985790408525755	OG0004764	5
Ha412HOChr04:34240404-34240985	0	1	0.985758690687643	OG0004764	5
Ha412HOChr04:3433793-3435205	2.134899	2	0.838968535904593	OG0017354	2
Ha412HOChr04:34414487-34414843	0	1	0.985726972849531	OG0015022	1
Ha412HOChr04:34557401-34558096	0	1	0.985695255011418	OG0015133	6
Ha412HOChr04:34584497-34585427	0	2	0.985663537173306	OG0020165	4
Ha412HOChr04:3476737-3486614	9.277438	11	0.104573712255773	OG0002962	2
Ha412HOChr04:35000351-35001868	20.963638	2	0.226623953311342	OG0015133	6
Ha412HOChr04:35007347-35009078	3.119269	2	0.438245369195636	OG0001474	2
Ha412HOChr04:35012475-35013145	56.566414	1	0.0505265161126618	OG0020165	4
Ha412HOChr04:35073326-35073833	0	1	0.985631819335194	OG0015133	6
Ha412HOChr04:35073872-35074414	0	2	0.985600101497082	OG0015133	6
Ha412HOChr04:35140015-35141103	98.127426	2	0.0176985536665821	OG0015133	6
Ha412HOChr04:35149210-35149826	28.538664	2	0.0413917787363613	OG0020165	4
Ha412HOChr04:35306034-35307104	28.824686	2	0.159223547323014	OG0015133	6
Ha412HOChr04:35313782-35316438	0	4	0.191766049226085	OG0002316	5
Ha412HOChr04:35340925-35341506	0	2	0.98556838365897	OG0020165	4
Ha412HOChr04:35464036-35466592	3.447025	4	0.577264653641208	OG0002012	3
Ha412HOChr04:35505522-35513415	3.765605	9	0.491341030195382	OG0007055	2
Ha412HOChr04:3551522-3572924	4.162978	22	0.0282605937579295	OG0001972	6
Ha412HOChr04:35558408-35559075	5.386408	1	0.799543263131185	OG0004557	5
Ha412HOChr04:35817589-35822259	3.639277	6	0.095185232174575	OG0002546	6
Ha412HOChr04:35943906-35944484	15.350852	2	0.36513575234712	OG0004557	5
Ha412HOChr04:3597186-3627311	0	32	0.339444303476275	OG0001972	6
Ha412HOChr04:36142129-36149687	1.750688	9	0.738327835574727	OG0015145	8
Ha412HOChr04:36368007-36370768	0	4	0.65164298401421	OG0002073	6
Ha412HOChr04:36486399-36489615	0	4	0.637560263892413	OG0002050	4
Ha412HOChr04:36515870-36517758	4.011911	3	0.471263638670388	OG0008440	2
Ha412HOChr04:37030999-37042218	2.775593	12	0.0244227353463588	OG0004239	4
Ha412HOChr04:3706979-3712707	50.607719	7	0.0610251205277848	OG0001013	4
Ha412HOChr04:37318355-37319048	11.31577	1	0.503362090839888	OG0000810	7
Ha412HOChr04:37343439-37350450	8.420299	8	0.29269221009896	OG0000811	7
Ha412HOChr04:37446040-37447582	443.65036	3	0.00142730271504694	OG0002413	5
Ha412HOChr04:37528059-37533549	5.408978	7	0.286475513828977	OG0000990	10
Ha412HOChr04:37879869-37881890	1.857101	3	0.580024105556965	OG0002328	4
Ha412HOChr04:37964974-37971226	6.240512	8	0.2212953565085	OG0000407	5
Ha412HOChr04:38033053-38034117	9.117423	2	0.295800558233951	OG0000407	5
Ha412HOChr04:38258726-38264969	5.806164	7	0.278197158081705	OG0000407	5
Ha412HOChr04:38302575-38310267	2.462574	9	0.209972088302461	OG0001355	8
Ha412HOChr04:38481543-38484677	6.396675	4	0.408335447855874	OG0000855	8
Ha412HOChr04:3876664-3888696	3.113412	13	0.234870591220502	OG0001972	6
Ha412HOChr04:38803520-38808702	2.565086	6	0.867356001014971	OG0001315	6
Ha412HOChr04:38827653-38831428	2.722056	5	0.882485409794468	OG0027167	2
Ha412HOChr04:38833461-38838106	2.715804	5	0.451598579040853	OG0012316	1
Ha412HOChr04:38840048-38842607	2.431631	4	0.0712382643998985	OG0014972	1
Ha412HOChr04:38844130-38848208	4.411082	5	0.58833417914235	OG0010336	2
Ha412HOChr04:38883779-38896369	0	14	0.175748540979447	OG0009310	5
Ha412HOChr04:38952479-38953147	24.963261	1	0.197031210352702	OG0009310	5
Ha412HOChr04:39022797-39026806	1.910154	5	0.88162902816544	OG0009310	5
Ha412HOChr04:39198529-39203970	0	6	0.985536665820858	OG0005247	9
Ha412HOChr04:39567715-39575041	5.990685	8	0.082656686120274	OG0005247	9
