chr	start	end	cM_start	cM_end	cM_Mb
Ha412HOChr05	91000001	92000001	51.4092856854616	51.3979096299369	0.011376055524714
Ha412HOChr05	92000001	93000001	51.3979096299369	51.3873117902861	0.0105978396507496
Ha412HOChr05	93000001	94000001	51.3873117902861	51.3776575963062	0.00965419397992662
Ha412HOChr05	94000001	95000001	51.3776575963062	51.3691095724694	0.00854802383684472
Ha412HOChr05	95000001	96000001	51.3691095724694	51.3618245052409	0.00728506722848721
Ha412HOChr05	96000001	97000001	51.3618245052409	51.3559563419686	0.00586816327223971
Ha412HOChr05	97000001	98000001	51.3559563419686	51.3516534115385	0.00430293043008589
Ha412HOChr05	98000001	99000001	51.3516534115385	51.3490612479855	0.00259216355307501
Ha412HOChr05	99000001	100000001	51.3490612479855	51.3483198244023	0.000741423583129119
Ha412HOChr05	100000001	101000001	51.3483198244023	51.3495663640231	0.00124653962078014
Ha412HOChr05	101000001	102000001	51.3495663640231	51.3529326515881	0.00336628756497248
Ha412HOChr05	102000001	103000001	51.3529326515881	51.3585480026411	0.00561535105299527
Ha412HOChr05	103000001	104000001	51.3585480026411	51.366537294434	0.00798929179287455
Ha412HOChr05	104000001	105000001	51.366537294434	51.377023500789	0.0104862063550044
Ha412HOChr05	105000001	106000001	51.377023500789	51.3901264201021	0.0131029193131766
Ha412HOChr05	106000001	107000001	51.3901264201021	51.4059644510309	0.0158380309287978
Ha412HOChr05	107000001	108000001	51.4059644510309	51.4246535687047	0.0186891176737518
Ha412HOChr05	108000001	109000001	51.4246535687047	51.4463085471873	0.0216549784826228
Ha412HOChr05	109000001	110000001	51.4463085471873	51.4710417798089	0.0247332326215925
Ha412HOChr05	110000001	111000001	51.4710417798089	51.4989643960016	0.0279226161927326
Ha412HOChr05	111000001	112000001	51.4989643960016	51.5301848503392	0.0312204543375785
Ha412HOChr05	112000001	113000001	51.5301848503392	51.5648101564094	0.0346253060701613
Ha412HOChr05	113000001	114000001	51.5648101564094	51.6029442387145	0.0381340823051701
Ha412HOChr05	114000001	115000001	51.6029442387145	51.6446893495276	0.0417451108130109
Ha412HOChr05	115000001	116000001	51.6446893495276	51.6901441412886	0.0454547917610242
Ha412HOChr05	116000001	117000001	51.6901441412886	51.7394053135822	0.0492611722935692
Ha412HOChr05	117000001	118000001	51.7394053135822	51.7925653544033	0.0531600408211688
Ha412HOChr05	118000001	119000001	51.7925653544033	51.8497144635967	0.057149109193368
Ha412HOChr05	119000001	120000001	51.8497144635967	51.9109378999946	0.0612234363978672
Ha412HOChr05	120000001	121000001	51.9109378999946	51.9763182495484	0.0653803495538199
Ha412HOChr05	121000001	122000001	51.9763182495484	52.0459323476983	0.0696140981498914
Ha412HOChr05	122000001	123000001	52.0459323476983	52.1198538911354	0.0739215434371445
Ha412HOChr05	123000001	124000001	52.1198538911354	52.1981497720665	0.0782958809310443
Ha412HOChr05	124000001	125000001	52.1981497720665	52.2808834339425	0.0827336618760341
Ha412HOChr05	125000001	126000001	52.2808834339425	52.3681113296768	0.0872278957343227
Ha412HOChr05	126000001	127000001	52.3681113296768	52.4598869870448	0.0917756573679469
Ha412HOChr05	127000001	128000001	52.4598869870448	52.5562592238077	0.09637223676296
Ha412HOChr05	128000001	129000001	52.5562592238077	52.6572751385504	0.101015914742661
Ha412HOChr05	129000001	130000001	52.6572751385504	52.7629796631648	0.105704524614417
Ha412HOChr05	130000001	131000001	52.7629796631648	52.8734170435007	0.110437380335902
Ha412HOChr05	131000001	132000001	52.8734170435007	52.9886309479312	0.11521390443049
Ha412HOChr05	132000001	133000001	52.9886309479312	53.1086647286516	0.120033780720426
Ha412HOChr05	133000001	134000001	53.1086647286516	53.2335610506226	0.124896321970986
Ha412HOChr05	134000001	135000001	53.2335610506226	53.3633618269217	0.129800776299049
Ha412HOChr05	135000001	136000001	53.3633618269217	53.498106650328	0.134744823406358
Ha412HOChr05	136000001	137000001	53.498106650328	53.6378340629061	0.139727412578104
Ha412HOChr05	137000001	138000001	53.6378340629061	53.7825807241596	0.144746661253521
Ha412HOChr05	138000001	139000001	53.7825807241596	53.9323829192228	0.149802195063202
Ha412HOChr05	139000001	140000001	53.9323829192228	54.0872773183135	0.154894399090693
Ha412HOChr05	140000001	141000001	54.0872773183135	54.2473008713385	0.160023553024956
Ha412HOChr05	141000001	142000001	54.2473008713385	54.4124912618771	0.165190390538633
Ha412HOChr05	142000001	143000001	54.4124912618771	54.5828865370309	0.170395275153808
Ha412HOChr05	143000001	144000001	54.5828865370309	54.7585254643172	0.175638927286229
Ha412HOChr05	144000001	145000001	54.7585254643172	54.9394476023539	0.180922138036692
Ha412HOChr05	145000001	146000001	54.9394476023539	55.1256949537464	0.186247351392545
Ha412HOChr05	146000001	147000001	55.1256949537464	55.3173116314445	0.191616677698079
Ha412HOChr05	147000001	148000001	55.3173116314445	55.5143477457878	0.197036114343284
Ha412HOChr05	148000001	149000001	55.5143477457878	55.7168565942285	0.202508848440786
Ha412HOChr05	149000001	150000001	55.7168565942285	55.9248982252798	0.208041631051245
Ha412HOChr05	150000001	151000001	55.9248982252798	56.1385354586853	0.213637233405478
Ha412HOChr05	151000001	152000001	56.1385354586853	56.3578354480515	0.219299989366199
Ha412HOChr05	152000001	153000001	56.3578354480515	56.5828667493941	0.225031301342675
Ha412HOChr05	153000001	154000001	56.5828667493941	56.8136991945036	0.230832445109463
Ha412HOChr05	154000001	155000001	56.8136991945036	57.0504024395487	0.236703245045135
Ha412HOChr05	155000001	156000001	57.0504024395487	57.2930441624384	0.242641722889651
Ha412HOChr05	156000001	157000001	57.2930441624384	57.5416901979545	0.24864603551606
Ha412HOChr05	157000001	158000001	57.5416901979545	57.7964009866307	0.254710788676292
Ha412HOChr05	158000001	159000001	57.7964009866307	58.0572333746428	0.260832388012091
Ha412HOChr05	159000001	160000001	58.0572333746428	58.324235224981	0.26700185033814
Ha412HOChr05	160000001	161000001	58.324235224981	58.5974489682211	0.273213743240156
Ha412HOChr05	161000001	162000001	58.5974489682211	58.8769042884672	0.279455320246058
Ha412HOChr05	162000001	163000001	58.8769042884672	59.162623511424	0.285719222956807
Ha412HOChr05	163000001	164000001	59.162623511424	59.4546122756722	0.291988764248202
Ha412HOChr05	164000001	165000001	59.4546122756722	59.7528668463437	0.298254570671482
Ha412HOChr05	165000001	166000001	59.7528668463437	60.0573626818991	0.304495835555457
Ha412HOChr05	166000001	167000001	60.0573626818991	60.368063763035	0.310701081135889
Ha412HOChr05	167000001	168000001	60.368063763035	60.6849089660615	0.316845203026517
Ha412HOChr05	168000001	169000001	60.6849089660615	61.0078234958337	0.322914529772198
Ha412HOChr05	169000001	170000001	61.0078234958337	61.336702975772	0.328879479938301
Ha412HOChr05	170000001	171000001	61.336702975772	61.6714270781909	0.334724102418839
Ha412HOChr05	171000001	172000001	61.6714270781909	62.0118412524151	0.340414174224179
Ha412HOChr05	172000001	173000001	62.0118412524151	62.3577726262221	0.345931373807083
Ha412HOChr05	173000001	174000001	62.3577726262221	62.7090092641902	0.351236637968036
Ha412HOChr05	174000001	175000001	62.7090092641902	63.0653184796756	0.35630921548541
Ha412HOChr05	175000001	176000001	63.0653184796756	63.4264236443477	0.361105164672118
Ha412HOChr05	176000001	177000001	63.4264236443477	63.7920247926328	0.365601148285137
Ha412HOChr05	177000001	178000001	63.7920247926328	64.1617725516723	0.369747759039456
Ha412HOChr05	178000001	179000001	64.1617725516723	64.5352926144739	0.373520062801575
Ha412HOChr05	179000001	180000001	64.5352926144739	64.9121603447965	0.37686773032263
Ha412HOChr05	180000001	181000001	64.9121603447965	65.2919314725356	0.379771127739062
Ha412HOChr05	181000001	182000001	65.2919314725356	65.6741335213813	0.382202048845784
Ha412HOChr05	182000001	183000001	65.6741335213813	66.0582896608517	0.384156139470349
Ha412HOChr05	183000001	184000001	66.0582896608517	66.4439338499797	0.385644189127959
Ha412HOChr05	184000001	185000001	66.4439338499797	66.830618144044	0.386684294064366
Ha412HOChr05	185000001	186000001	66.830618144044	67.2179561937915	0.387338049747441
Ha412HOChr05	186000001	187000001	67.2179561937915	67.6056029642949	0.387646770503451
Ha412HOChr05	187000001	187413619	67.6056029642949	67.7659726470689	0.387724138635209
Ha412HOChr06	1	1000001	12.9174165921036	13.6411026710658	0.723686078962201
Ha412HOChr06	1000001	2000001	13.6411026710658	14.3646994665923	0.723596795526579
Ha412HOChr06	2000001	3000001	14.3646994665923	15.0880369180954	0.723337451503083
Ha412HOChr06	3000001	4000001	15.0880369180954	15.8109032767042	0.722866358608789
Ha412HOChr06	4000001	5000001	15.8109032767042	16.5330071322559	0.722103855551726
Ha412HOChr06	5000001	6000001	16.5330071322559	17.2540277352555	0.721020602999545
Ha412HOChr06	6000001	7000001	17.2540277352555	17.9736066401704	0.719578904914897
Ha412HOChr06	7000001	8000001	17.9736066401704	18.6913696355722	0.717762995401834
Ha412HOChr06	8000001	9000001	18.6913696355722	19.4069171424863	0.715547506914096
Ha412HOChr06	9000001	10000001	19.4069171424863	20.1198370769665	0.712919934480247
Ha412HOChr06	10000001	11000001	20.1198370769665	20.8296927027275	0.709855625760945
Ha412HOChr06	11000001	12000001	20.8296927027275	21.5360400112267	0.706347308499168
Ha412HOChr06	12000001	13000001	21.5360400112267	22.2384305572329	0.702390546006232
Ha412HOChr06	13000001	14000001	22.2384305572329	22.9364182934729	0.697987736240034
Ha412HOChr06	14000001	15000001	22.9364182934729	23.6295712011937	0.693152907720762
Ha412HOChr06	15000001	16000001	23.6295712011937	24.3174683375481	0.687897136354376
Ha412HOChr06	16000001	17000001	24.3174683375481	24.9997190347925	0.682250697244463
Ha412HOChr06	17000001	18000001	24.9997190347925	25.6759522458914	0.676233211098843
Ha412HOChr06	18000001	19000001	25.6759522458914	26.3458451315366	0.669892885645186
Ha412HOChr06	19000001	20000001	26.3458451315366	27.0090981880541	0.663253056517494
Ha412HOChr06	20000001	21000001	27.0090981880541	27.665457046578	0.656358858523955
Ha412HOChr06	21000001	22000001	27.665457046578	28.3146874982784	0.649230451700372
Ha412HOChr06	22000001	23000001	28.3146874982784	28.9565908396601	0.641903341381763
Ha412HOChr06	23000001	24000001	28.9565908396601	29.590985421677	0.634394582016832
Ha412HOChr06	24000001	25000001	29.590985421677	30.2177223077425	0.62673688606549
Ha412HOChr06	25000001	26000001	30.2177223077425	30.8366688247888	0.618946517046311
Ha412HOChr06	26000001	27000001	30.8366688247888	31.4477246413627	0.611055816573899
Ha412HOChr06	27000001	28000001	31.4477246413627	32.0508032803726	0.603078639009912
Ha412HOChr06	28000001	29000001	32.0508032803726	32.645841340559	0.595038060186454
Ha412HOChr06	29000001	30000001	32.645841340559	33.2327857262357	0.586944385676695
Ha412HOChr06	30000001	31000001	33.2327857262357	33.811601488177	0.578815761941222
Ha412HOChr06	31000001	32000001	33.811601488177	34.3822620230332	0.570660534856259
Ha412HOChr06	32000001	33000001	34.3822620230332	34.9447559644994	0.56249394146618
Ha412HOChr06	33000001	34000001	34.9447559644994	35.499079150646	0.554323186146618
Ha412HOChr06	34000001	35000001	35.499079150646	36.0452410000015	0.546161849355535
Ha412HOChr06	35000001	36000001	36.0452410000015	36.5832565678825	0.538015567880997
Ha412HOChr06	36000001	37000001	36.5832565678825	37.1131498762999	0.529893308417364
Ha412HOChr06	37000001	38000001	37.1131498762999	37.634948744587	0.521798868287085
Ha412HOChr06	38000001	39000001	37.634948744587	38.1486872146724	0.513738470085393
Ha412HOChr06	39000001	40000001	38.1486872146724	38.6544023457534	0.505715131081011
Ha412HOChr06	40000001	41000001	38.6544023457534	39.1521383592943	0.497736013540887
Ha412HOChr06	41000001	42000001	39.1521383592943	39.641946201529	0.48980784223474
Ha412HOChr06	42000001	43000001	39.641946201529	40.1238786498569	0.481932448327889
Ha412HOChr06	43000001	44000001	40.1238786498569	40.5979905431891	0.474111893332143
Ha412HOChr06	44000001	45000001	40.5979905431891	41.0643353710389	0.466344827849809
Ha412HOChr06	45000001	46000001	41.0643353710389	41.5229591638176	0.458623792778738
Ha412HOChr06	46000001	47000001	41.5229591638176	41.9739055974363	0.450946433618668
Ha412HOChr06	47000001	48000001	41.9739055974363	42.417216388907	0.443310791470722
Ha412HOChr06	48000001	49000001	42.417216388907	42.8529348795888	0.435718490681829
Ha412HOChr06	49000001	50000001	42.8529348795888	43.2811128671271	0.428177987538298
Ha412HOChr06	50000001	51000001	43.2811128671271	43.7018060578804	0.420693190753283
Ha412HOChr06	51000001	52000001	43.7018060578804	44.1150773367738	0.413271278893433
Ha412HOChr06	52000001	53000001	44.1150773367738	44.5209922397408	0.405914902966948
Ha412HOChr06	53000001	54000001	44.5209922397408	44.9196197281808	0.398627488440056
Ha412HOChr06	54000001	55000001	44.9196197281808	45.3110289665993	0.391409238418454
Ha412HOChr06	55000001	56000001	45.3110289665993	45.6952865064578	0.384257539858545
Ha412HOChr06	56000001	57000001	45.6952865064578	46.0724575536334	0.377171047175558
Ha412HOChr06	57000001	58000001	46.0724575536334	46.4426045447074	0.370146991073987
Ha412HOChr06	58000001	59000001	46.4426045447074	46.8057896435662	0.363185098858807
Ha412HOChr06	59000001	60000001	46.8057896435662	47.1620766926117	0.356287049045477
Ha412HOChr06	60000001	61000001	47.1620766926117	47.5115290583203	0.349452365708636
Ha412HOChr06	61000001	62000001	47.5115290583203	47.8542065249516	0.342677466631315
Ha412HOChr06	62000001	63000001	47.8542065249516	48.1901656419068	0.335959116955166
Ha412HOChr06	63000001	64000001	48.1901656419068	48.5194536013706	0.329287959463798
Ha412HOChr06	64000001	65000001	48.5194536013706	48.8421121990247	0.322658597654105
Ha412HOChr06	65000001	66000001	48.8421121990247	49.1581710017549	0.316058802730218
Ha412HOChr06	66000001	67000001	49.1581710017549	49.4676535999239	0.30948259816897
Ha412HOChr06	67000001	68000001	49.4676535999239	49.7705719065977	0.302918306673796
Ha412HOChr06	68000001	69000001	49.7705719065977	50.0669328561186	0.29636094952091
Ha412HOChr06	69000001	70000001	50.0669328561186	50.3567351452304	0.289802289111833
Ha412HOChr06	70000001	71000001	50.3567351452304	50.6399749520769	0.283239806846524
Ha412HOChr06	71000001	72000001	50.6399749520769	50.9166466179999	0.276671665922947
Ha412HOChr06	72000001	73000001	50.9166466179999	51.1867461747599	0.270099556760009
Ha412HOChr06	73000001	74000001	51.1867461747599	51.4502782525953	0.263532077835414
Ha412HOChr06	74000001	75000001	51.4502782525953	51.7072528992773	0.256974646682004
Ha412HOChr06	75000001	76000001	51.7072528992773	51.9576932342307	0.250440334953424
Ha412HOChr06	76000001	77000001	51.9576932342307	52.2016284607531	0.243935226522389
Ha412HOChr06	77000001	78000001	52.2016284607531	52.4390990459794	0.237470585226241
Ha412HOChr06	78000001	79000001	52.4390990459794	52.6701509636884	0.23105191770906
Ha412HOChr06	79000001	80000001	52.6701509636884	52.8948434018803	0.224692438191909
Ha412HOChr06	80000001	81000001	52.8948434018803	53.1132480451679	0.218404643287528
Ha412HOChr06	81000001	82000001	53.1132480451679	53.3254419744972	0.212193929329352
Ha412HOChr06	82000001	83000001	53.3254419744972	53.5315140502204	0.206072075723142
Ha412HOChr06	83000001	84000001	53.5315140502204	53.7315586264773	0.200044576256957
Ha412HOChr06	84000001	85000001	53.7315586264773	53.9256802531548	0.194121626677443
Ha412HOChr06	85000001	86000001	53.9256802531548	54.1139880350569	0.188307781902104
Ha412HOChr06	86000001	87000001	54.1139880350569	54.2965991009116	0.182611065854779
Ha412HOChr06	87000001	88000001	54.2965991009116	54.4736338282192	0.177034727307571
Ha412HOChr06	88000001	89000001	54.4736338282192	54.6452175656446	0.171583737425365
Ha412HOChr06	89000001	90000001	54.6452175656446	54.811477432474	0.166259866829456
Ha412HOChr06	90000001	91000001	54.811477432474	54.972542659314	0.161065226840009
Ha412HOChr06	91000001	92000001	54.972542659314	55.1285428562692	0.156000196955176
Ha412HOChr06	92000001	93000001	55.1285428562692	55.2796070401169	0.151064183847652
Ha412HOChr06	93000001	94000001	55.2796070401169	55.4258633123483	0.146256272231454
Ha412HOChr06	94000001	95000001	55.4258633123483	55.5674367066388	0.141573394290518
Ha412HOChr06	95000001	96000001	55.5674367066388	55.704450431116	0.137013724477178
Ha412HOChr06	96000001	97000001	55.704450431116	55.8370234595333	0.132573028417234
Ha412HOChr06	97000001	98000001	55.8370234595333	55.9652726361432	0.12824917660997
Ha412HOChr06	98000001	99000001	55.9652726361432	56.0893105215703	0.124037885427107
Ha412HOChr06	99000001	100000001	56.0893105215703	56.2092477293632	0.119937207792901
Ha412HOChr06	100000001	101000001	56.2092477293632	56.3251913683961	0.115943639032835
Ha412HOChr06	101000001	102000001	56.3251913683961	56.4372471203095	0.112055751913466
Ha412HOChr06	102000001	103000001	56.4372471203095	56.5455184624853	0.108271342175748
Ha412HOChr06	103000001	104000001	56.5455184624853	56.6501081603092	0.10458969782389
Ha412HOChr06	104000001	105000001	56.6501081603092	56.7511183354434	0.101010175134206
Ha412HOChr06	105000001	106000001	56.7511183354434	56.848651190668	0.0975328552245713
Ha412HOChr06	106000001	107000001	56.848651190668	56.9428098969583	0.0941587062903508
Ha412HOChr06	107000001	108000001	56.9428098969583	57.0336984418675	0.0908885449091628
Ha412HOChr06	108000001	109000001	57.0336984418675	57.1214231110637	0.0877246691961915
Ha412HOChr06	109000001	110000001	57.1214231110637	57.206091533449	0.0846684223853913
Ha412HOChr06	110000001	111000001	57.206091533449	57.2878144127467	0.0817228792976721
Ha412HOChr06	111000001	112000001	57.2878144127467	57.3667039866862	0.0788895739395059
Ha412HOChr06	112000001	113000001	57.3667039866862	57.4428755542019	0.0761715675156722
Ha412HOChr06	113000001	114000001	57.4428755542019	57.5164456855315	0.073570131329646
Ha412HOChr06	114000001	115000001	57.5164456855315	57.5875329749221	0.0710872893905119
Ha412HOChr06	115000001	116000001	57.5875329749221	57.656256736555	0.0687237616329597
Ha412HOChr06	116000001	117000001	57.656256736555	57.7227371403418	0.0664804037867839
Ha412HOChr06	117000001	118000001	57.7227371403418	57.7870944974937	0.0643573571518701
Ha412HOChr06	118000001	119000001	57.7870944974937	57.8494487022569	0.0623542047631815
Ha412HOChr06	119000001	120000001	57.8494487022569	57.9099190705052	0.0604703682483461
Ha412HOChr06	120000001	121000001	57.9099190705052	57.9686243080316	0.0587052375263752
Ha412HOChr06	121000001	122000001	57.9686243080316	58.0256811860447	0.0570568780131495
Ha412HOChr06	122000001	123000001	58.0256811860447	58.0812053002282	0.0555241141835126
Ha412HOChr06	123000001	124000001	58.0812053002282	58.1353094787494	0.0541041785212144
Ha412HOChr06	124000001	125000001	58.1353094787494	58.1881049320781	0.0527954533286348
Ha412HOChr06	125000001	126000001	58.1881049320781	58.2396991674102	0.0515942353320682
Ha412HOChr06	126000001	127000001	58.2396991674102	58.2901976275184	0.0504984601082796
Ha412HOChr06	127000001	128000001	58.2901976275184	58.3397012007565	0.0495035732380984
Ha412HOChr06	128000001	129000001	58.3397012007565	58.3883082919418	0.0486070911852607
Ha412HOChr06	129000001	130000001	58.3883082919418	58.4361119261654	0.0478036342236408
Ha412HOChr06	130000001	131000001	58.4361119261654	58.4832022399864	0.0470903138209806
Ha412HOChr06	131000001	132000001	58.4832022399864	58.5296631955608	0.0464609555744246
Ha412HOChr06	132000001	133000001	58.5296631955608	58.575575476884	0.045912281323119
Ha412HOChr06	133000001	134000001	58.575575476884	58.6210128297111	0.0454373528271788
Ha412HOChr06	134000001	135000001	58.6210128297111	58.6660453369576	0.0450325072464608
Ha412HOChr06	135000001	136000001	58.6660453369576	58.7107353684181	0.0446900314605543
Ha412HOChr06	136000001	137000001	58.7107353684181	58.7551412744061	0.0444059059879578
Ha412HOChr06	137000001	138000001	58.7551412744061	58.7993130404293	0.0441717660231618
Ha412HOChr06	138000001	139000001	58.7993130404293	58.843296206992	0.0439831665627253
Ha412HOChr06	139000001	140000001	58.843296206992	58.8871268993902	0.0438306923982168
Ha412HOChr06	140000001	141000001	58.8871268993902	58.9308371302459	0.0437102308556732
Ha412HOChr06	141000001	142000001	58.9308371302459	58.9744518766936	0.0436147464476946
Ha412HOChr06	142000001	143000001	58.9744518766936	59.017993570287	0.0435416935934256
Ha412HOChr06	143000001	144000001	59.017993570287	59.0614814957442	0.0434879254571499
Ha412HOChr06	144000001	145000001	59.0614814957442	59.1049334002555	0.0434519045113646
Ha412HOChr06	145000001	146000001	59.1049334002555	59.1483640277375	0.0434306274820102
Ha412HOChr06	146000001	147000001	59.1483640277375	59.19178638367	0.0434223559324494
Ha412HOChr06	147000001	148000001	59.19178638367	59.2352095230602	0.043423139390228
Ha412HOChr06	148000001	149000001	59.2352095230602	59.2786406663248	0.0434311432645487
Ha412HOChr06	149000001	150000001	59.2786406663248	59.3220836459886	0.0434429796638014
Ha412HOChr06	150000001	151000001	59.3220836459886	59.3655408680912	0.0434572221026812
Ha412HOChr06	151000001	152000001	59.3655408680912	59.4090124206226	0.0434715525313365
Ha412HOChr06	152000001	153000001	59.4090124206226	59.4524971946871	0.0434847740645523
Ha412HOChr06	153000001	154000001	59.4524971946871	59.4959916118986	0.0434944172114982
Ha412HOChr06	154000001	155000001	59.4959916118986	59.5394917983313	0.0435001864327234
Ha412HOChr06	155000001	156000001	59.5394917983313	59.5829951673925	0.0435033690611419
Ha412HOChr06	156000001	157000001	59.5829951673925	59.626499726379	0.0435045589865339
Ha412HOChr06	157000001	157516673	59.626499726379	59.6489774656428	0.043504852718578
Ha412HOChr07	1	1000001	6.21133681278467	6.31356816795368	0.102231355169018
Ha412HOChr07	1000001	2000001	6.31356816795368	6.41575843063091	0.102190262677227
Ha412HOChr07	2000001	3000001	6.41575843063091	6.51782968740982	0.102071256778907
Ha412HOChr07	3000001	4000001	6.51782968740982	6.61968366659835	0.10185397918853
Ha412HOChr07	4000001	5000001	6.61968366659835	6.7211805307044	0.101496864106052
Ha412HOChr07	5000001	6000001	6.7211805307044	6.82216773756807	0.100987206863672
Ha412HOChr07	6000001	7000001	6.82216773756807	6.92248349215832	0.100315754590243
Ha412HOChr07	7000001	8000001	6.92248349215832	7.02196477538165	0.0994812832233363
Ha412HOChr07	8000001	9000001	7.02196477538165	7.12045292476599	0.0984881493843348
Ha412HOChr07	9000001	10000001	7.12045292476599	7.21779290588294	0.0973399811169511
Ha412HOChr07	10000001	11000001	7.21779290588294	7.31383983985757	0.0960469339746286
Ha412HOChr07	11000001	12000001	7.31383983985757	7.40845409448307	0.0946142546255047
Ha412HOChr07	12000001	13000001	7.40845409448307	7.50150686867174	0.0930527741886706
Ha412HOChr07	13000001	14000001	7.50150686867174	7.5928742807456	0.0913674120738586
Ha412HOChr07	14000001	15000001	7.5928742807456	7.68244129554651	0.089567014800914
Ha412HOChr07	15000001	16000001	7.68244129554651	7.77009721968984	0.0876559241433288
Ha412HOChr07	16000001	17000001	7.77009721968984	7.8557398803651	0.0856426606752576
Ha412HOChr07	17000001	18000001	7.8557398803651	7.93927185353936	0.083531973174261
Ha412HOChr07	18000001	19000001	7.93927185353936	8.02060618971577	0.0813343361764112
Ha412HOChr07	19000001	20000001	8.02060618971577	8.09966089926145	0.0790547095456731
Ha412HOChr07	20000001	21000001	8.09966089926145	8.17636335746327	0.0767024582018241
Ha412HOChr07	21000001	22000001	8.17636335746327	8.25064558242445	0.0742822249611841
Ha412HOChr07	22000001	23000001	8.25064558242445	8.32244879859369	0.071803216169231
Ha412HOChr07	23000001	24000001	8.32244879859369	8.39171927600862	0.0692704774149373
Ha412HOChr07	24000001	25000001	8.39171927600862	8.4584142607173	0.0666949847086791
Ha412HOChr07	25000001	26000001	8.4584142607173	8.52249616700428	0.0640819062869813
Ha412HOChr07	26000001	27000001	8.52249616700428	8.58393710608981	0.0614409390855304
Ha412HOChr07	27000001	28000001	8.58393710608981	8.64271388760901	0.0587767815191977
Ha412HOChr07	28000001	29000001	8.64271388760901	8.69881241792078	0.0560985303117665
Ha412HOChr07	29000001	30000001	8.69881241792078	8.75222296006705	0.0534105421462705
Ha412HOChr07	30000001	31000001	8.75222296006705	8.8029441070981	0.0507211470310551
Ha412HOChr07	31000001	32000001	8.8029441070981	8.85097840794271	0.0480343008446056
Ha412HOChr07	32000001	33000001	8.85097840794271	8.89633590503527	0.0453574970925619
Ha412HOChr07	33000001	34000001	8.89633590503527	8.93903020442476	0.0426942993894919
Ha412HOChr07	34000001	35000001	8.93903020442476	8.97908167311281	0.0400514686880449
Ha412HOChr07	35000001	36000001	8.97908167311281	9.01651389740254	0.0374322242897289
Ha412HOChr07	36000001	37000001	9.01651389740254	9.05135657985043	0.0348426824478985
Ha412HOChr07	37000001	38000001	9.05135657985043	9.08364233394995	0.0322857540995187
Ha412HOChr07	38000001	39000001	9.08364233394995	9.11340930068907	0.0297669667391194
Ha412HOChr07	39000001	40000001	9.11340930068907	9.14069831711832	0.0272890164292505
Ha412HOChr07	40000001	41000001	9.14069831711832	9.16555547704392	0.0248571599255936
Ha412HOChr07	41000001	42000001	9.16555547704392	9.18802951285685	0.0224740358129303
Ha412HOChr07	42000001	43000001	9.18802951285685	9.20817445453159	0.0201449416747401
Ha412HOChr07	43000001	44000001	9.20817445453159	9.22604691594227	0.0178724614106791
Ha412HOChr07	44000001	45000001	9.22604691594227	9.24170854897818	0.0156616330359132
Ha412HOChr07	45000001	46000001	9.24170854897818	9.25522345437697	0.0135149053987913
Ha412HOChr07	46000001	47000001	9.25522345437697	9.26666049025454	0.0114370358775702
Ha412HOChr07	47000001	48000001	9.26666049025454	9.27609085160646	0.00943036135191555
Ha412HOChr07	48000001	49000001	9.27609085160646	9.28359032356865	0.00749947196218947
Ha412HOChr07	49000001	50000001	9.28359032356865	9.28923693026124	0.00564660669259531
Ha412HOChr07	50000001	51000001	9.28923693026124	9.29311306160077	0.00387613133953302
Ha412HOChr07	51000001	52000001	9.29311306160077	9.29530335903663	0.00219029743585963
Ha412HOChr07	52000001	53000001	9.29530335903663	9.29589710435317	0.000593745316537664
Ha412HOChr07	53000001	54000001	9.29589710435317	9.29498545815697	0.000911646196206206
Ha412HOChr07	54000001	55000001	9.29498545815697	9.29266329081148	0.00232216734548629
Ha412HOChr07	55000001	56000001	9.29266329081148	9.28902953063053	0.00363376018094996
Ha412HOChr07	56000001	57000001	9.28902953063053	9.28418507759253	0.0048444530380003
Ha412HOChr07	57000001	58000001	9.28418507759253	9.27823537912245	0.00594969847007398
Ha412HOChr07	58000001	59000001	9.27823537912245	9.27128813664551	0.00694724247694367
Ha412HOChr07	59000001	60000001	9.27128813664551	9.26345552014122	0.00783261650429168
Ha412HOChr07	60000001	61000001	9.26345552014122	9.25485197618223	0.00860354395899243
Ha412HOChr07	61000001	62000001	9.25485197618223	9.2455965891594	0.00925538702283113
Ha412HOChr07	62000001	63000001	9.2455965891594	9.23581079634561	0.00978579281378344
Ha412HOChr07	63000001	64000001	9.23581079634561	9.22562080872366	0.0101899876219491
Ha412HOChr07	64000001	65000001	9.22562080872366	9.21515526616745	0.0104655425562168
Ha412HOChr07	65000001	66000001	9.21515526616745	9.20454775040541	0.010607515762036
Ha412HOChr07	66000001	67000001	9.20454775040541	9.19393435759833	0.0106133928070804
Ha412HOChr07	67000001	68000001	9.19393435759833	9.18345629978179	0.0104780578165382
Ha412HOChr07	68000001	69000001	9.18345629978179	9.17325738955858	0.010198910223215
Ha412HOChr07	69000001	70000001	9.17325738955858	9.16348672592547	0.00977066363310541
Ha412HOChr07	70000001	71000001	9.16348672592547	9.15429609582565	0.00919063009982146
Ha412HOChr07	71000001	72000001	9.15429609582565	9.14584275159381	0.00845334423184418
Ha412HOChr07	72000001	73000001	9.14584275159381	9.13828670496987	0.00755604662393772
Ha412HOChr07	73000001	74000001	9.13828670496987	9.1317935399232	0.00649316504667219
Ha412HOChr07	74000001	75000001	9.1317935399232	9.1265319258503	0.00526161407289827
